"";"DATE";"HAuthority";"HMotifs";"CEAuthoritiesMotifs";"NormCEAuthoritiesMotifs";"CEMotifsAuthorities";"NormCEMotifsAuthorities";"MI"
"double.axe";470;3,42541639902742;0,0270894082753976;3,39832699075202;0,992091645184192;0;0;0,0270894082753976
"double.volute";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"dove";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"drinking.cup";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"eagle";470;3,42541639902742;0,117289842742489;3,32013833129756;0,969265614609731;0,0120117750126312;0,102411042011568;0,105278067729857
"eel";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"Egyptian.attendant";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"Enodia";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"eye";470;3,42541639902742;0,0270894082753976;3,40773845760757;0,994839184682811;0,00941146685554495;0,347422385895832;0,0176779414198527
"fig.leaf";470;3,42541639902742;0,0483608414288081;3,37705555759861;0,985881762742031;0;0;0,0483608414288081
"figure";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"fir.tree";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"fish";470;3,42541639902742;0,0270894082753976;3,41789299060768;0,997803651427056;0,0195659998556539;0,722274907474578;0,00752340841974375
"flail";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"floral.ornament";470;3,42541639902742;0,0270894082753976;3,40412738556842;0,993784985245869;0,0058003948164016;0,214120395596439;0,021289013458996
"flower";470;3,42541639902742;0,0270894082753976;3,40412738556842;0,993784985245869;0,0058003948164016;0,214120395596439;0,021289013458996
"fly";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"fort";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"galley";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"girl";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"goat";470;3,42541639902742;0,0483608414288081;3,37705555759861;0,985881762742031;0;0;0,0483608414288081
"goddess";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"goose";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"gorgoneion";470;3,42541639902742;0,101600244166353;3,36477886146452;0,982297761644362;0,0409627066034579;0,403175277181307;0,0606375375628954
"grain";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"grapes";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"grasshopper";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"Great.King.of.Persia";470;3,42541639902742;0,0270894082753976;3,39832699075202;0,992091645184192;0;0;0,0270894082753976
"griffin";470;3,42541639902742;0,146614081370955;3,29417449507035;0,961685854019287;0,0153721774138891;0,104847892304391;0,131241903957066
"hammer";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"hare";470;3,42541639902742;0,0674252973204297;3,36598081930065;0,982648655578444;0,00798971759365852;0,118497328320088;0,0594355797267712
"Harmonia";470;3,42541639902742;0,0270894082753976;3,40412738556842;0,993784985245869;0,0058003948164016;0,214120395596439;0,021289013458996
"harpy";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"Hecate";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"Helios";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"hen";470;3,42541639902742;0,0850502746580517;3,37053474157822;0,983978106292484;0,0301686172088509;0,354715106213885;0,0548816574492008
"Hephaestus";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"Hera";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"Heracles";470;3,42541639902742;0,0483608414288081;3,38285595241501;0,987575102803709;0,0058003948164016;0,119939906855019;0,0425604466124065
"herd";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"herm";470;3,42541639902742;0,0270894082753976;3,41369916816591;0,996579326570389;0,0153721774138891;0,567460804518567;0,0117172308615086
"Hermes";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"hippocamp";470;3,42541639902742;0,101600244166353;3,3743722160079;0,985098400581603;0,0505560611468394;0,497597831202673;0,0510441830195143
"hoplite";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"horned.skull";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"horse";470;3,42541639902742;0,160424797754268;3,30401630459932;0,964559025739888;0,039024703326171;0,243258547758604;0,121400094428097
"horse.rein";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"hound";470;3,42541639902742;0,0850502746580517;3,34036612436937;0,975170821660631;0;0;0,0850502746580521
"hunter";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"hydria";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"incense.burner";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"incuse.square";470;3,42541639902742;0,625346327691915;2,92046662928978;0,852587332190909;0,120396557954271;0,19252780838842;0,504949769737643
"Iocastus";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"Ionic.capital";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"Ionic.column";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"ivy";470;3,42541639902742;0,0483608414288081;3,3982281298289;0,992062784189905;0,0211725722302902;0,437804049821141;0,0271882691985179
"javelin";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"jug";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"kantharos";470;3,42541639902742;0,0270894082753976;3,40773845760757;0,994839184682811;0,00941146685554539;0,347422385895849;0,0176779414198522
"ketos";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"king";470;3,42541639902742;0,0270894082753976;3,39832699075202;0,992091645184192;0;0;0,0270894082753976
"kithara";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"Kore";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"krater";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"labyrinth";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"ladle";470;3,42541639902742;0,0270894082753976;3,41369916816591;0,996579326570389;0,0153721774138891;0,567460804518567;0,0117172308615086
"lagobolon";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"laurel";470;3,42541639902742;0,0483608414288081;3,39332462236351;0,990631277215517;0,0162690647648991;0,336409877997031;0,0320917766639091
"leaf";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"Leucaspis";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"libation.vessel";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"linear.circle.ornament";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"linear.square.ornament";470;3,42541639902742;0,0270894082753976;3,41637774766746;0,997361298508838;0,0180507569154345;0,666340022341056;0,00903865135996318
"lion";470;3,42541639902742;0,297572778374134;3,19032306280325;0,93136795389579;0,0624794421499675;0,209963567539142;0,235093336224166
"lion.mask";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"lizard";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"locust";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"lotus";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"Lucilla";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"lyre";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"Macedonian.man";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"Maenad";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"male.pubes";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"man";470;3,42541639902742;0,0850502746580517;3,35918905808046;0,980665900657869;0,0188229337110899;0,22131537830734;0,0662273409469618
"man.headed.bull";470;3,42541639902742;0,146614081370955;3,32252581494208;0,969962605388777;0,0437234972856153;0,298221677459401;0,10289058408534
"man.headed.goat";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"marsh.bird";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"Medea";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"Medusa";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"Melquarth";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"Minotaur";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"monster";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"mule";470;3,42541639902742;0,0483608414288081;3,39084567000867;0,989907583490123;0,0137901124100597;0,285150382057766;0,0345707290187485
"murex.shell";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"mussel.shell";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"nail.studded.square";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"naval.standard";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"Nike";470;3,42541639902742;0,401454178295328;3,19764992177669;0,9335069227451;0,173687701044598;0,432646390136275;0,22776647725073
"nymph";470;3,42541639902742;0,18664074271647;3,26212795457496;0,952330337269704;0,0233522982640082;0,125118974153908;0,163288444452462
"nymph.Cyane";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"nymph.Cyme";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"nymph.Euboea";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"nymph.Hesperia";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"nymph.Histiaea";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"nymph.Kamarina";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"nymph.Larissa";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"nymph.Peirene";470;3,42541639902742;0,101600244166353;3,37878757643581;0,98638740019904;0,0549714215747481;0,541055998691713;0,0466288225916052
"nymph.Segesta";470;3,42541639902742;0,0270894082753976;3,41033876576465;0,995598306452013;0,0120117750126312;0,443412232947892;0,0150776332627665
"nymph.Sinope";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"nymph.Terina";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"obelisk";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"octopus";470;3,42541639902742;0,0674252973204297;3,3855468191563;0,988360661821308;0,0275557174493124;0,408685145552382;0,0398695798711173
"oenochoe";470;3,42541639902742;0,0270894082753976;3,39832699075202;0,992091645184192;0;0;0,0270894082753976
"oikist";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"olive";470;3,42541639902742;0,117289842742489;3,38079110558399;0,986972301102985;0,072664549299061;0,61952977001254;0,0446252934434277
"omphalos";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"owl";470;3,42541639902742;0,0674252973204297;3,39788228914296;0,991961821081875;0,0398911874359684;0,591635321182062;0,0275341098844613
"ox";470;3,42541639902742;0,0483608414288081;3,37705555759861;0,985881762742031;0;0;0,0483608414288081
"Palladium";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"Pallas";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"palm";470;3,42541639902742;0,0483608414288081;3,39510631451405;0,991151416066677;0,0180507569154345;0,373251506428128;0,0303100845133737
"palmette";470;3,42541639902742;0,0483608414288081;3,40720167448241;0,994682478734503;0,0301461168837962;0,623357989504261;0,0182147245450119
"Pan";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"panther";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"parsley";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"pattern";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"patterned.incuse";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"Pegasus";470;3,42541639902742;0,495726946451566;2,99497154205468;0,874337947031797;0,0652820894788304;0,131689612489541;0,430444856972735
"pellet";470;3,42541639902742;0,117289842742489;3,31392695110133;0,967452293403587;0,0058003948164016;0,0494535134567146;0,111489447926087
"Pelorias";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"pendent";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"pentagram";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"Persephone";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"Persephone.Tanit";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"Persian.attendant";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"Persian.god.Ana";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"petals";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"phallus";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"Philoctetes";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"pipes";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"pistrix";470;3,42541639902742;0,0674252973204297;3,40926616713219;0,995285177037218;0,0512750654252039;0,76047221833559;0,0161502318952258
"plane.leaf";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"plant";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"plate";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"plough";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"pomegranate";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"poppy";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"Poseidon";470;3,42541639902742;0,0850502746580517;3,34036612436937;0,975170821660631;0;0;0,0850502746580521
"prawn";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"Prokles.I...Eurysthenes";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"pyramid";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"quiver";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"race.torch";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"ram";470;3,42541639902742;0,0674252973204297;3,38277474597642;0,987551395776846;0,0247836442694345;0,367571894442727;0,0426416530509952
"raven";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"rhyton";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"rider";470;3,42541639902742;0,335079607009414;3,26648548699166;0,953602454848736;0,176148694973658;0,525692078207282;0,158930912035756
"ring.ornament";470;3,42541639902742;0,0270894082753976;3,41234789899822;0,996184843386366;0,0140209082461991;0,517578977866886;0,0130685000291986
"river.god";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"river.god.Acheloos";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"river.god.Amenanos";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"river.god.Gelas";470;3,42541639902742;0,101600244166353;3,35552787713405;0,979597072661528;0,0317117222729846;0,31212250062177;0,0698885218933687
"river.god.Hippoaris";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"river.god.Hypsas";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"river.god.Selinus";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"rock";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"rose";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"rosette";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"rudder";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"sandal";470;3,42541639902742;0,0270894082753976;3,39832699075202;0,992091645184192;0;0;0,0270894082753976
"Sarapis";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"satrap";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"satrap.Datames";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"satyr";470;3,42541639902742;0,117289842742489;3,31753802314048;0,968506492840528;0,00941146685554539;0,0802411072901546;0,107878375886944
"Satyra";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"scallop.shell";470;3,42541639902742;0,0674252973204297;3,38737459062354;0,988894252852097;0,0293834889165487;0,435793242066218;0,0380418084038805
"sceptre";470;3,42541639902742;0,0674252973204297;3,35799110170699;0,980316174892029;0;0;0,0674252973204297
"scorpion";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"scroll";470;3,42541639902742;0,0270894082753976;3,41637774766746;0,997361298508838;0,0180507569154345;0,666340022341056;0,00903865135996318
"scrotum";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"Scylla";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"sea.eagle";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"sea.horse";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"sea.turtle";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"seal";470;3,42541639902742;0,0270894082753976;3,39832699075202;0,992091645184192;0;0;0,0270894082753976
"serpent";470;3,42541639902742;0,0270894082753976;3,41637774766746;0,997361298508838;0,0180507569154345;0,666340022341056;0,00903865135996318
"shell";470;3,42541639902742;0,0483608414288081;3,39107646584481;0,989974960944205;0,0140209082461991;0,28992275220933;0,0343399331826091
"shield";470;3,42541639902742;0,0483608414288081;3,38285595241501;0,987575102803709;0,0058003948164016;0,119939906855019;0,0425604466124065
"ship";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"ship.back";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"ship.front";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"shrine";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"sickle";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"sickle.shaped.harbour";470;3,42541639902742;0,0270894082753976;3,39832699075202;0,992091645184192;0;0;0,0270894082753976
"Sikelia";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"Silenus";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"Silenus.mask";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"silphium";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"siren";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"slinger";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"solar.disc";470;3,42541639902742;0,0270894082753976;3,40773845760757;0,994839184682811;0,00941146685554495;0,347422385895832;0,0176779414198527
"spear";470;3,42541639902742;0,18664074271647;3,30374999717131;0,964481281198207;0,0649743408603647;0,348125173071501;0,121666401856106
"spearhead";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"spheric.ornament";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"sphinx";470;3,42541639902742;0,117289842742489;3,30812655628493;0,965758953341909;0;0;0,117289842742489
"spiral";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"square";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"stag";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"star";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"starfish";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"steer";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"stool";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"stork";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"strigil";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"studded.cross.in.square";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"Stymphalian.bird";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"swan";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"swastika";470;3,42541639902742;0,0483608414288081;3,40451778136959;0,993898955565296;0,0274622237709794;0,567860751790402;0,0208986176578287
"swastika.shaped.incuse";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"swastika.shaped.labyrinth";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"swastika.pattern.incuse";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"sword";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"symbol";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"syrinx";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"tablet";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"Tanit";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"Taras";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"Telephos";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"tendril";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"tetraskeles";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"throne";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"thunderbolt";470;3,42541639902742;0,0270894082753976;3,41637774766746;0,997361298508838;0,0180507569154345;0,666340022341056;0,00903865135996318
"torch";470;3,42541639902742;0,0483608414288081;3,40720167448241;0,994682478734503;0,0301461168837962;0,623357989504261;0,0182147245450119
"tortoise";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"tree";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"tree.of.Hesperides";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"trefoil";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"triangle";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"triangle.incuse";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"trident";470;3,42541639902742;0,101600244166353;3,3418669117765;0,975608954498308;0,0180507569154345;0,177664503304533;0,0835494872509193
"tripod";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"triskeles";470;3,42541639902742;0,0270894082753976;3,40412738556842;0,993784985245869;0,0058003948164016;0,214120395596439;0,021289013458996
"trophy";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"tunny";470;3,42541639902742;0,0483608414288081;3,37705555759861;0,985881762742031;0;0;0,0483608414288081
"turning.post";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"turtle";470;3,42541639902742;0,0270894082753976;3,40412738556842;0,993784985245869;0,0058003948164016;0,214120395596439;0,021289013458996
"Tyche";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"vase";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"vine";470;3,42541639902742;0,0483608414288081;3,401700398638;0,993076462062786;0,024644841039386;0,509603230863252;0,0237160003894221
"warrior";470;3,42541639902742;0,0483608414288081;3,40090670933045;0,992844756128355;0,0238511517318356;0,493191413283138;0,0245096896969725
"waves";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"wheat";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"wheel";470;3,42541639902742;0,18664074271647;3,34474523704209;0,976449239278405;0,105969580731146;0,567773033844635;0,080671161985324
"wheeled.chair";470;3,42541639902742;0,0483608414288081;3,37705555759861;0,985881762742031;0;0;0,0483608414288081
"whip";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"windmill.pattern.incuse";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"wine.skin";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"wine.cup";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"wing";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"wolf";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"woman";470;3,42541639902742;0,160424797754268;3,35490177732837;0,979414292020361;0,089910176055223;0,560450611837103;0,0705146216990449
"worm";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"wreath";470;3,42541639902742;0,0270894082753976;3,41369916816591;0,996579326570389;0,0153721774138891;0,567460804518567;0,0117172308615086
"youth";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"zebu";470;3,42541639902742;0;3,42541639902742;1;0;NA;0
"Zeus";470;3,42541639902742;0,0850502746580517;3,3584168812848;0,980440474985278;0,0180507569154345;0,212236315379442;0,0669995177426173
"Zeus...Poseidon";470;3,42541639902742;0,0270894082753976;3,41637774766746;0,997361298508838;0,0180507569154345;0,666340022341056;0,00903865135996318
"acorn";490;2,80152924556958;0;2,80152924556958;1;0;NA;0
"aegis";490;2,80152924556958;0,0437152733019701;2,78014109293466;0,99236554368699;0,0223271206670486;0,510739587805399;0,0213881526349216
"Aiolos";490;2,80152924556958;0;2,80152924556958;1;0;NA;0
"Ajax";490;2,80152924556958;0;2,80152924556958;1;0;NA;0
"Alexander";490;2,80152924556958;0;2,80152924556958;1;0;NA;0
"altar";490;2,80152924556958;0;2,80152924556958;1;0;NA;0
"Ammon";490;2,80152924556958;0;2,80152924556958;1;0;NA;0
"amphora";490;2,80152924556958;0,0437152733019701;2,75781397226761;0,984395924700375;0;0;0,0437152733019701
"anchor";490;2,80152924556958;0;2,80152924556958;1;0;NA;0
"animal.mask";490;2,80152924556958;0,0437152733019701;2,78977049747345;0,995802739480688;0,0319565252058434;0,731015107353868;0,0117587480961268
"ankh";490;2,80152924556958;0,0437152733019701;2,75781397226761;0,984395924700375;0;0;0,0437152733019701
"ant";490;2,80152924556958;0;2,80152924556958;1;0;NA;0
"Aphrodite";490;2,80152924556958;0;2,80152924556958;1;0;NA;0
"Apollo";490;2,80152924556958;0,510501359384136;2,34151783448529;0,835799889716746;0,0504899482998504;0,0989026716026006;0,460011411084286
"apple";490;2,80152924556958;0;2,80152924556958;1;0;NA;0
"architrave";490;2,80152924556958;0;2,80152924556958;1;0;NA;0
"Ares";490;2,80152924556958;0;2,80152924556958;1;0;NA;0
"Arethusa";490;2,80152924556958;0,224924465003765;2,62434906798314;0,936755906486917;0,0477442874173266;0,21226809371994;0,177180177586438
"Arethusa.Artemis";490;2,80152924556958;0,10656595882802;2,74270757415888;0,979003727516421;0,0477442874173266;0,448025691716225;0,0588216714106937
"arm";490;2,80152924556958;0;2,80152924556958;1;0;NA;0
"armour";490;2,80152924556958;0;2,80152924556958;1;0;NA;0
"arrow";490;2,80152924556958;0;2,80152924556958;1;0;NA;0
"Artemis";490;2,80152924556958;0;2,80152924556958;1;0;NA;0
"Asclepius";490;2,80152924556958;0;2,80152924556958;1;0;NA;0
"astragalos";490;2,80152924556958;0;2,80152924556958;1;0;NA;0
"Athena";490;2,80152924556958;0,0437152733019701;2,75781397226761;0,984395924700375;0;0;0,0437152733019701
"athlete";490;2,80152924556958;0;2,80152924556958;1;0;NA;0
"Attis...Actaeon";490;2,80152924556958;0;2,80152924556958;1;0;NA;0
"Aurelius";490;2,80152924556958;0;2,80152924556958;1;0;NA;0
"axe";490;2,80152924556958;0;2,80152924556958;1;0;NA;0
"Baal";490;2,80152924556958;0;2,80152924556958;1;0;NA;0
"balls";490;2,80152924556958;0;2,80152924556958;1;0;NA;0
"barley";490;2,80152924556958;0,203932224178444;2,59759702139113;0,927206819453715;0;0;0,203932224178444
"bee";490;2,80152924556958;0;2,80152924556958;1;0;NA;0
"bell";490;2,80152924556958;0;2,80152924556958;1;0;NA;0
"Bellerophon";490;2,80152924556958;0;2,80152924556958;1;0;NA;0
"bird";490;2,80152924556958;0;2,80152924556958;1;0;NA;0
"bird.trap";490;2,80152924556958;0,0771064198116651;2,77779261787071;0,991527260428779;0,0533697921127949;0,692157569280902;0,0237366276988702
"boar";490;2,80152924556958;0,203932224178444;2,64485050009556;0,944073849765519;0,0472534787044281;0,231711682127689;0,156678745474016
"Boeotian.shield";490;2,80152924556958;0,0771064198116651;2,72442282575791;0,972477024848624;0;0;0,0771064198116651
"bone";490;2,80152924556958;0;2,80152924556958;1;0;NA;0
"border.of.rays";490;2,80152924556958;0;2,80152924556958;1;0;NA;0
"bow";490;2,80152924556958;0;2,80152924556958;1;0;NA;0
"bow.case";490;2,80152924556958;0;2,80152924556958;1;0;NA;0
"bow.drill";490;2,80152924556958;0,0437152733019701;2,78977049747345;0,995802739480688;0,0319565252058434;0,731015107353868;0,0117587480961268
"boy";490;2,80152924556958;0;2,80152924556958;1;0;NA;0
"branch";490;2,80152924556958;0,520266459582972;2,28126278598661;0,814291976281976;0;0;0,520266459582972
"buckler";490;2,80152924556958;0;2,80152924556958;1;0;NA;0
"bucranium";490;2,80152924556958;0;2,80152924556958;1;0;NA;0
"bud";490;2,80152924556958;0;2,80152924556958;1;0;NA;0
"bull";490;2,80152924556958;0,158410570131791;2,6643839660157;0,951046279537949;0,0212652905779174;0,134241613802826;0,137145279553873
"calf";490;2,80152924556958;0,158410570131791;2,70724878092157;0,966346785493277;0,0641301054837791;0,404834762165338;0,0942804646480115
"cap";490;2,80152924556958;0;2,80152924556958;1;0;NA;0
"cart";490;2,80152924556958;0;2,80152924556958;1;0;NA;0
