"";"DATE";"HAuthority";"HMotifs";"CEAuthoritiesMotifs";"NormCEAuthoritiesMotifs";"CEMotifsAuthorities";"NormCEMotifsAuthorities";"MI"
"trident";6;2,14888649517104;0,376770161256437;1,7721163339146;0,8246672580878;0;0;0,376770161256437
"tripod";6;2,14888649517104;0;2,14888649517104;1;0;NA;0
"triskeles";6;2,14888649517104;0;2,14888649517104;1;0;NA;0
"trophy";6;2,14888649517104;0;2,14888649517104;1;0;NA;0
"tunny";6;2,14888649517104;0;2,14888649517104;1;0;NA;0
"turning.post";6;2,14888649517104;0;2,14888649517104;1;0;NA;0
"turtle";6;2,14888649517104;0;2,14888649517104;1;0;NA;0
"Tyche";6;2,14888649517104;0;2,14888649517104;1;0;NA;0
"vase";6;2,14888649517104;0;2,14888649517104;1;0;NA;0
"vine";6;2,14888649517104;0;2,14888649517104;1;0;NA;0
"warrior";6;2,14888649517104;0;2,14888649517104;1;0;NA;0
"waves";6;2,14888649517104;0;2,14888649517104;1;0;NA;0
"wheat";6;2,14888649517104;0;2,14888649517104;1;0;NA;0
"wheel";6;2,14888649517104;0,311129154811849;2,01677695019211;0,938521859914049;0,179019609832916;0,5753868034038;0,132109544978933
"wheeled.chair";6;2,14888649517104;0;2,14888649517104;1;0;NA;0
"whip";6;2,14888649517104;0;2,14888649517104;1;0;NA;0
"windmill.pattern.incuse";6;2,14888649517104;0,139060798454741;2,09430592337873;0,974600532920207;0,084480226662432;0,607505692482609;0,0545805717923091
"wine.skin";6;2,14888649517104;0;2,14888649517104;1;0;NA;0
"wine.cup";6;2,14888649517104;0;2,14888649517104;1;0;NA;0
"wing";6;2,14888649517104;0;2,14888649517104;1;0;NA;0
"wolf";6;2,14888649517104;0;2,14888649517104;1;0;NA;0
"woman";6;2,14888649517104;0;2,14888649517104;1;0;NA;0
"worm";6;2,14888649517104;0;2,14888649517104;1;0;NA;0
"wreath";6;2,14888649517104;0,139060798454741;2,08011758979365;0,967997888426435;0,0702918930773508;0,505475977834458;0,0687689053773903
"youth";6;2,14888649517104;0;2,14888649517104;1;0;NA;0
"zebu";6;2,14888649517104;0;2,14888649517104;1;0;NA;0
"Zeus";6;2,14888649517104;0;2,14888649517104;1;0;NA;0
"Zeus...Poseidon";6;2,14888649517104;0;2,14888649517104;1;0;NA;0
